StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q1,gender,age,education,PROLIFIC_PID,counter,id,convergence,stimulus_variant,accuracy,competence,convergence_categorical,Submission id,Status.y,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2023-03-16 15:36:24,2023-03-16 15:39:35,0,81.132.77.166,100,191,1,2023-03-16 15:39:36,R_ALqLfWg4ZgwgXfP,NA,NA,NA,NA,51.6446,-2.6767,anonymous,EN,1,I pay attention,NA,male,28,5,5a94d2e989de8200013ecab6,8,45,1,b,87,6,divergence,6413294f5498f2f4ce3d12bd,AWAITING REVIEW,2023-03-16T14:36:22Z,2023-03-16T14:39:36Z,NA,2023-03-16T14:39:37Z,195,5A34BA6B,1786,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:24,2023-03-16 15:39:35,0,81.132.77.166,100,191,1,2023-03-16 15:39:36,R_ALqLfWg4ZgwgXfP,NA,NA,NA,NA,51.6446,-2.6767,anonymous,EN,1,I pay attention,NA,male,28,5,5a94d2e989de8200013ecab6,8,45,2,a,63,5,majority,6413294f5498f2f4ce3d12bd,AWAITING REVIEW,2023-03-16T14:36:22Z,2023-03-16T14:39:36Z,NA,2023-03-16T14:39:37Z,195,5A34BA6B,1786,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:24,2023-03-16 15:39:35,0,81.132.77.166,100,191,1,2023-03-16 15:39:36,R_ALqLfWg4ZgwgXfP,NA,NA,NA,NA,51.6446,-2.6767,anonymous,EN,1,I pay attention,NA,male,28,5,5a94d2e989de8200013ecab6,8,45,2,b,84,6,majority,6413294f5498f2f4ce3d12bd,AWAITING REVIEW,2023-03-16T14:36:22Z,2023-03-16T14:39:36Z,NA,2023-03-16T14:39:37Z,195,5A34BA6B,1786,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:24,2023-03-16 15:39:35,0,81.132.77.166,100,191,1,2023-03-16 15:39:36,R_ALqLfWg4ZgwgXfP,NA,NA,NA,NA,51.6446,-2.6767,anonymous,EN,1,I pay attention,NA,male,28,5,5a94d2e989de8200013ecab6,8,45,3,a,81,6,consensus,6413294f5498f2f4ce3d12bd,AWAITING REVIEW,2023-03-16T14:36:22Z,2023-03-16T14:39:36Z,NA,2023-03-16T14:39:37Z,195,5A34BA6B,1786,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:24,2023-03-16 15:39:35,0,81.132.77.166,100,191,1,2023-03-16 15:39:36,R_ALqLfWg4ZgwgXfP,NA,NA,NA,NA,51.6446,-2.6767,anonymous,EN,1,I pay attention,NA,male,28,5,5a94d2e989de8200013ecab6,8,45,3,b,88,7,consensus,6413294f5498f2f4ce3d12bd,AWAITING REVIEW,2023-03-16T14:36:22Z,2023-03-16T14:39:36Z,NA,2023-03-16T14:39:37Z,195,5A34BA6B,1786,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,0,a,30,2,opposing majority,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,0,b,30,3,opposing majority,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,1,a,33,4,divergence,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,1,b,33,4,divergence,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,2,a,70,6,majority,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,2,b,64,5,majority,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,3,a,90,6,consensus,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:18,2023-03-16 15:39:36,0,82.27.211.64,100,197,1,2023-03-16 15:39:37,R_3OcPzgZviBdnvsR,NA,NA,NA,NA,52.0618,1.156,anonymous,EN,1,I pay attention,NA,male,56,8,63c15473935ae0d7279b094f,8,46,3,b,90,6,consensus,6413295d39d4030af1373e44,AWAITING REVIEW,2023-03-16T14:36:16Z,2023-03-16T14:39:38Z,NA,2023-03-16T14:39:38Z,202,5A34BA6B,142,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,0,a,20,3,opposing majority,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,0,b,20,3,opposing majority,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,1,a,33,4,divergence,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,1,b,33,4,divergence,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,2,a,80,6,majority,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,2,b,80,6,majority,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,3,a,80,6,consensus,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:36,2023-03-16 15:39:38,0,86.133.194.213,100,181,1,2023-03-16 15:39:40,R_25BoWc3lNv5Sg2g,NA,NA,NA,NA,51.0675,-0.362,anonymous,EN,1,I pay attention,NA,female,22,3,5e282e43266894a3e79a6eaa,8,47,3,b,80,6,consensus,64132966136f35c99aa7e7c6,AWAITING REVIEW,2023-03-16T14:36:33Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:40Z,187,5A34BA6B,1320,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,0,a,20,2,opposing majority,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,0,b,20,2,opposing majority,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,1,a,34,4,divergence,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,1,b,35,4,divergence,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,2,a,80,5,majority,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,2,b,80,5,majority,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,3,a,90,6,consensus,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:19,2023-03-16 15:39:38,0,150.143.36.93,100,199,1,2023-03-16 15:39:40,R_2aFxDAqcPF94Bzt,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,1,I pay attention,NA,female,29,3,5eaab188fb863f000b25b341,8,48,3,b,90,6,consensus,6413295db03cedd83f5a0002,AWAITING REVIEW,2023-03-16T14:36:17Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:41Z,205,5A34BA6B,63,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,0,a,74,6,opposing majority,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,0,b,73,6,opposing majority,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,1,a,70,5,divergence,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,1,b,71,5,divergence,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,2,a,71,5,majority,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,2,b,71,5,majority,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,3,a,74,6,consensus,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:23,2023-03-16 15:39:38,0,84.65.134.55,100,195,1,2023-03-16 15:39:40,R_3pstwY65qGsL0Ko,NA,NA,NA,NA,53.5058,-2.2209,anonymous,EN,1,I pay attention,NA,female,36,5,5b1efc25bdf4e1000163af46,8,49,3,b,71,5,consensus,64132965044e0ca2d9af07bb,AWAITING REVIEW,2023-03-16T14:36:21Z,2023-03-16T14:39:40Z,NA,2023-03-16T14:39:41Z,200,5A34BA6B,2070,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,0,a,26,3,opposing majority,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,0,b,26,3,opposing majority,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,1,a,33,4,divergence,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,1,b,33,4,divergence,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,2,a,60,5,majority,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,2,b,60,5,majority,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,3,a,80,6,consensus,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:21,2023-03-16 15:39:40,0,82.25.36.140,100,198,1,2023-03-16 15:39:41,R_1DSRV2LqBawj3LI,NA,NA,NA,NA,51.7951,-0.1867,anonymous,EN,1,I pay attention,NA,male,42,3,62db2644ab0a3a353c0dcb54,8,50,3,b,80,6,consensus,6413295de021b82ab40f5762,AWAITING REVIEW,2023-03-16T14:36:19Z,2023-03-16T14:39:41Z,NA,2023-03-16T14:39:42Z,203,5A34BA6B,728,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
2023-03-16 15:36:28,2023-03-16 15:39:44,0,90.241.86.101,100,195,1,2023-03-16 15:39:45,R_2wzy05gG7scFGUq,NA,NA,NA,NA,51.4703,-3.2811,anonymous,EN,1,I pay attention,NA,female,30,5,613a62de5484d0b75dd3833f,8,51,0,a,40,4,opposing majority,64132966b4cb9fefbc48b2e2,AWAITING REVIEW,2023-03-16T14:36:26Z,2023-03-16T14:39:48Z,NA,2023-03-16T14:39:49Z,203,5A34BA6B,603,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:28,2023-03-16 15:39:44,0,90.241.86.101,100,195,1,2023-03-16 15:39:45,R_2wzy05gG7scFGUq,NA,NA,NA,NA,51.4703,-3.2811,anonymous,EN,1,I pay attention,NA,female,30,5,613a62de5484d0b75dd3833f,8,51,0,b,41,4,opposing majority,64132966b4cb9fefbc48b2e2,AWAITING REVIEW,2023-03-16T14:36:26Z,2023-03-16T14:39:48Z,NA,2023-03-16T14:39:49Z,203,5A34BA6B,603,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
2023-03-16 15:36:28,2023-03-16 15:39:44,0,90.241.86.101,100,195,1,2023-03-16 15:39:45,R_2wzy05gG7scFGUq,NA,NA,NA,NA,51.4703,-3.2811,anonymous,EN,1,I pay attention,NA,female,30,5,613a62de5484d0b75dd3833f,8,51,1,a,42,4,divergence,64132966b4cb9fefbc48b2e2,AWAITING REVIEW,2023-03-16T14:36:26Z,2023-03-16T14:39:48Z,NA,2023-03-16T14:39:49Z,203,5A34BA6B,603,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
