StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,DEM_EDU,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,openness_open,competence_intelligent,integrity_ethical,benevolence_improve,openness_transparent,competence_qualified,integrity_sincere,benevolence_otherinterest,openness_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,id,benevolence,competence,integrity,openness,influence_policy,influence_lifestyle,trust_composite,trust_composite_reduced,education_numeric,education,gender,age,religious,residence,income,income_log,date
2023-03-06 09:54:11,2023-03-06 10:20:22,0,100,1570,1,2023-03-06 10:20:23,R_3qa0L90wCOYUZBh,anonymous,FR,1,1,NA,24,4,213,1,1,1,1,2,1,1,1,1,1,1,1,1,2,NA,je sais pas,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,4,3,3,3,1,7,7,8,8,3,4,4,3,3,4,3,4,3,4,3,3,4,3,3,3,4,3,3,2,3,3,4,3,3,4,4,4,3,3,4,4,4,3,54000,4,4,1,2,4,4,3,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,5,4,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718972099744,213,1,1471,3.6666666666666665,3.6666666666666665,3.6666666666666665,4,4,4,3.75,3.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Man,24,Not religious at all (1),Urban,54000,10.896739325546411,"March 06, 2023"
2023-03-06 10:12:16,2023-03-06 10:22:58,0,100,641,1,2023-03-06 10:22:59,R_1C3WWqwT8bYzdj8,anonymous,FR,1,1,NA,37,4,213,4,4,5,1,1,1,4,4,2,2,3,1,1,1,la médecine,NA,4,6,1,4,5,5,3,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,4,4,3,4,4,4,5,4,4,4,4,3,3,4,3,3,3,3,3,2,2,3,1,8,8,7,7,4,2,4,2,4,3,3,4,4,1,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,54200,5,5,2,2,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,6,7,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718972427471,213,1,1472,4,4,4,4,3.2,3,4,4,4,"Higher education (e.g., university degree or higher education diploma)",Man,37,(2),Urban,54200,10.900436187427738,"March 06, 2023"
2023-03-06 09:47:09,2023-03-06 10:23:29,0,100,2179,1,2023-03-06 10:23:30,R_3oQKfXte169x4CF,anonymous,FR,1,0,NA,40,4,213,1,2,1,1,2,2,2,1,1,1,3,2,1,1,NA,Son degrés d'Ethique et le fait de pouvoir prouver sa découverte,4,6,1,3,5,2,3,2,3,1,5,3,3,4,3,4,4,4,2,4,3,2,3,5,3,3,3,3,3,3,2,4,3,4,3,4,3,2,2,4,3,3,2,2,1,6,5,7,3,3,5,4,2,3,3,3,3,3,1,2,1,2,1,2,2,3,2,2,3,3,4,5,4,4,4,4,4,5,5,5,5,5,5,68000,99,99,2,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718974281947,213,1,1473,2.6666666666666665,4,3,2.6666666666666665,3.4,4,3.0833333333333335,3.3333333333333335,4,"Higher education (e.g., university degree or higher education diploma)",Woman,40,(2),Rural,68000,11.127262984158243,"March 06, 2023"
2023-03-06 10:12:50,2023-03-06 10:24:12,0,100,682,1,2023-03-06 10:24:13,R_1Ol8qidCMrxgJ8l,anonymous,FR,1,1,NA,66,2,213,4,5,5,5,5,5,5,5,5,5,6,5,3,2,NA,je ne sais pas,2,4,1,5,4,4,4,3,2,1,3,1,2,1,4,4,1,5,5,4,4,2,4,4,3,3,2,4,1,1,1,5,2,3,3,3,5,5,5,5,4,3,2,5,1,5,5,5,5,2,5,1,2,3,1,3,1,5,1,1,2,5,2,1,1,1,1,3,3,3,4,4,5,1,2,4,5,5,5,4,2,3,4,3000,4,3,1,1,2,2,2,2,2,2,3,3,2,1,2,3,3,3,3,2,3,3,1,7,7,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971316420,213,1,1475,2,4,2.6666666666666665,2.3333333333333335,1.8,3,2.75,3,2,Primary education,Man,66,Not religious at all (1),Rural,3000,8.006367567650246,"March 06, 2023"
2023-03-06 10:14:14,2023-03-06 10:24:30,0,100,616,1,2023-03-06 10:24:30,R_29mHmd84QBV3b85,anonymous,FR,1,1,NA,35,3,213,5,6,6,5,5,1,6,6,1,5,5,5,5,1,NA,La véracité de ses sources et de ses propos,5,4,1,5,5,5,4,3,4,2,3,4,4,4,3,4,4,5,4,4,4,4,2,5,4,4,2,5,4,4,3,4,4,4,4,4,3,3,2,2,3,2,2,3,1,10,1,10,1,4,5,5,1,4,4,4,4,5,1,2,1,4,2,2,2,4,3,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,35000,99,99,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,2,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975442959,213,1,1476,4,4.666666666666667,4,2.3333333333333335,3.8,5,3.75,4.333333333333333,3,"Secondary education (e.g., high school)",Man,35,(4),Urban,35000,10.46310334047155,"March 06, 2023"
2023-03-06 10:10:05,2023-03-06 10:24:52,0,100,887,1,2023-03-06 10:24:53,R_3pa0FzVliomfGSQ,anonymous,FR,1,1,NA,58,3,213,1,2,1,1,1,1,1,1,1,1,2,1,1,1,je ne sais pas !,NA,1,4,1,3,1,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,2,1,1,3,1,1,1,1,3,1,5,3,3,3,3,3,1,5,5,5,5,1,3,1,1,1,1,1,1,1,5,3,5,3,3,3,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11000,3,3,1,2,1,1,1,1,1,1,3,3,3,1,3,3,2,3,3,1,3,3,7,1,9,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975270958,213,1,1477,2,3,2.6666666666666665,1.6666666666666667,3,3,2.3333333333333335,2.5,3,"Secondary education (e.g., high school)",Man,58,Not religious at all (1),Urban,11000,9.305650551780507,"March 06, 2023"
2023-03-06 09:06:25,2023-03-06 10:28:02,0,100,4897,1,2023-03-06 10:28:03,R_3JLdFPHVbijY605,anonymous,FR,1,0,NA,61,3,213,2,5,2,1,2,2,1,1,1,4,6,5,1,1,"La population en général, avec l'avancée et la ""vulgarisation"" des connaissances",NA,4,4,6,4,5,5,3,3,4,2,4,5,5,4,4,5,5,5,4,4,4,3,2,4,5,4,3,5,4,3,3,4,3,3,4,4,5,1,2,3,4,4,4,2,1,10,2,9,1,5,5,5,1,5,4,4,4,5,1,2,2,4,1,1,1,4,1,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,24000,3,99,4,1,5,5,4,4,2,3,3,4,4,4,2,2,4,4,4,5,4,3,1,1,7,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718974173356,213,1,1481,3.3333333333333335,4.333333333333333,4.333333333333333,2.6666666666666665,4.6,5,3.6666666666666665,3.8333333333333335,3,"Secondary education (e.g., high school)",Woman,61,(4),Rural,24000,10.085809109330082,"March 06, 2023"
2023-03-06 10:06:47,2023-03-06 10:28:39,0,100,1312,1,2023-03-06 10:28:40,R_3vEn0YUxo1NeFAB,anonymous,FR,1,1,NA,67,4,213,3,3,1,1,2,1,2,1,1,2,5,1,1,1,NA,"Sa régularité,sa notoriété,",3,6,1,5,5,5,5,4,3,3,4,4,4,4,5,4,1,5,5,4,4,5,3,5,5,5,4,4,5,5,5,4,5,5,5,5,5,3,1,4,4,4,3,3,1,7,7,9,1,4,4,4,4,3,3,4,3,3,1,3,3,4,4,4,3,3,2,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,38000,99,99,3,1,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975280322,213,1,1485,5,4.333333333333333,4.666666666666667,4,3.6,5,4.5,4.666666666666667,4,"Higher education (e.g., university degree or higher education diploma)",Man,67,(3),Rural,38000,10.545341438708522,"March 06, 2023"
2023-03-06 10:11:03,2023-03-06 10:31:20,0,100,1216,1,2023-03-06 10:31:21,R_3D7rRHPHctS8nKe,anonymous,FR,1,0,NA,57,4,213,2,3,1,1,2,1,1,2,2,1,2,1,1,1,"tout le monde peut bénéficier de la science mais les gens ne s'en rende pas compte. dans tous les domaines il y a des évolutions grâce à la science. au niveau santé, technologie, climat, alimentation, etc....",NA,4,4,1,4,5,5,2,3,4,2,4,4,3,3,4,4,4,4,3,4,3,3,3,4,2,3,2,3,3,2,2,3,2,3,2,2,4,2,3,3,3,4,3,2,1,7,5,7,2,3,2,3,2,3,3,4,2,3,2,2,2,3,3,2,3,3,2,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,38000,3,3,4,2,3,4,4,4,3,3,3,4,4,2,2,3,3,4,4,2,2,2,1,2,3,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971610343,213,1,1486,2.6666666666666665,3.6666666666666665,2.6666666666666665,2.3333333333333335,3.6,4,2.8333333333333335,3.1666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Woman,57,(4),Urban,38000,10.545341438708522,"March 06, 2023"
2023-03-06 09:40:12,2023-03-06 10:35:32,0,100,3319,1,2023-03-06 10:35:33,R_06eCLpFyAXSkQKJ,anonymous,FR,1,0,NA,39,4,213,1,4,5,2,3,3,5,2,2,3,4,4,1,1,les malades actuels profitent des progrès de la sience les générations futures en profiteront aussi,NA,4,6,1,5,5,1,1,3,2,1,4,5,3,5,4,5,2,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,2,1,3,2,1,3,2,2,1,6,7,7,8,4,5,5,1,5,3,5,5,5,1,2,2,4,2,1,2,3,2,3,3,3,1,3,5,5,5,3,5,5,5,5,5,5,5,5000,2,3,1,2,5,5,5,4,4,5,5,5,5,4,2,4,5,5,5,4,4,4,1,1,5,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975398132,213,1,1488,4,4.333333333333333,4,4,3.8,4,4.083333333333333,4.166666666666667,4,"Higher education (e.g., university degree or higher education diploma)",Woman,39,Not religious at all (1),Urban,5000,8.517193191416238,"March 06, 2023"
2023-03-06 10:22:40,2023-03-06 10:35:48,0,100,788,1,2023-03-06 10:35:49,R_2qkNeNiVLl3WK7Z,anonymous,FR,1,1,NA,61,3,213,3,3,3,3,3,3,1,1,3,3,2,1,1,1,notre génération et la futur,NA,3,6,1,3,3,3,3,4,4,3,4,1,1,1,5,4,5,3,3,4,3,3,3,4,3,4,3,4,3,3,4,3,3,3,2,3,2,1,3,3,2,3,3,2,1,5,5,1,1,3,4,3,3,4,3,3,3,3,3,1,1,1,1,1,1,5,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2300,99,99,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,9,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971766910,213,1,1489,3.3333333333333335,4,3,3.3333333333333335,2.6,3,3.4166666666666665,3.6666666666666665,3,"Secondary education (e.g., high school)",Man,61,Not religious at all (1),Rural,2300,7.7406644019172415,"March 06, 2023"
2023-03-06 10:22:44,2023-03-06 10:40:59,0,100,1095,1,2023-03-06 10:41:00,R_325z6wnzRVRrmNn,anonymous,FR,1,0,NA,60,4,213,3,3,1,1,2,1,1,2,3,2,3,2,1,1,NA,s il a prouve ses decouvertes,4,4,1,4,5,3,3,4,4,2,3,2,2,2,3,2,4,4,2,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,2,3,2,3,2,1,1,1,2,2,1,4,5,7,1,4,4,2,2,4,2,3,3,3,1,3,3,2,3,3,4,3,4,2,3,3,4,3,5,3,2,2,4,2,4,2,2,2,4,35000,3,3,2,1,5,5,5,5,5,5,4,4,4,3,4,3,4,4,4,4,4,4,1,1,1,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975270955,213,1,1493,3.3333333333333335,4,4,3.6666666666666665,2.6,3,3.75,3.6666666666666665,4,"Higher education (e.g., university degree or higher education diploma)",Woman,60,(2),Rural,35000,10.46310334047155,"March 06, 2023"
2023-03-06 10:01:47,2023-03-06 10:41:03,0,100,2356,1,2023-03-06 10:41:04,R_xy29jkM9fclpKqR,anonymous,FR,1,1,NA,63,3,213,2,1,6,6,1,2,6,2,2,2,3,3,3,1,"tout le monde, pour l'évolution pour le meilleurs et le pire.",NA,4,6,1,4,4,4,3,4,3,3,5,4,4,4,4,5,1,4,3,3,4,2,2,3,3,4,4,4,3,2,2,4,4,4,4,4,4,4,3,3,2,4,3,3,1,8,8,8,5,1,3,1,3,3,1,1,1,3,4,3,2,3,1,2,1,1,1,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,1100,1,1,1,1,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,1,7,8,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718972074120,213,1,1494,2.6666666666666665,3.3333333333333335,3.3333333333333335,2.6666666666666665,3.4,4,3,3,3,"Secondary education (e.g., high school)",Man,63,Not religious at all (1),Rural,1100,7.003065458786462,"March 06, 2023"
2023-03-06 10:20:25,2023-03-06 10:41:22,0,100,1257,1,2023-03-06 10:41:23,R_1ItUcx3PGTiXKNc,anonymous,FR,1,0,NA,65,4,213,1,4,5,1,4,1,5,1,1,1,3,1,1,1,NA,"La prudence en ce qui concerne son travail, ne pas affirmer ou publier tout et n'importe quoi quitte à se rétracter après.",4,4,1,5,4,5,3,4,3,2,4,4,3,4,3,3,3,4,3,4,4,4,2,4,3,4,2,4,3,4,3,4,4,2,1,4,4,2,2,2,3,3,3,4,1,10,6,6,6,3,3,2,3,2,2,2,3,3,3,3,3,2,4,4,3,2,2,3,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,40000,2,5,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971629819,213,1,1495,4,4,3.3333333333333335,2.3333333333333335,3.4,3,3.4166666666666665,4,4,"Higher education (e.g., university degree or higher education diploma)",Woman,65,(4),Urban,40000,10.596634733096073,"March 06, 2023"
2023-03-06 10:27:19,2023-03-06 10:42:02,0,100,883,1,2023-03-06 10:42:03,R_3ENn4hPWs0RrZEv,anonymous,FR,1,0,NA,33,4,213,1,3,1,1,3,2,2,1,3,3,4,1,1,1,NA,Qu il fasse des recherches concretes qui avancent sur un projet. Ne pas utiliser l'argent fait pour les recherches a d autres choses,3,2,1,5,4,4,2,4,3,1,3,1,1,2,1,4,5,2,1,2,2,2,1,3,2,3,1,2,3,2,1,3,1,5,2,5,5,3,3,4,2,4,3,2,1,6,8,10,1,2,5,2,1,1,1,2,1,2,3,1,1,4,3,1,1,2,2,3,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,21000,99,99,1,2,2,2,3,4,1,2,3,3,3,3,3,3,1,1,1,2,1,1,1,5,2,4,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975296606,213,1,1496,2.3333333333333335,2.3333333333333335,2.3333333333333335,1,2,2,2,2.3333333333333335,4,"Higher education (e.g., university degree or higher education diploma)",Woman,33,Not religious at all (1),Urban,21000,9.95227771670556,"March 06, 2023"
2023-03-06 10:06:49,2023-03-06 10:43:04,0,100,2174,1,2023-03-06 10:43:05,R_3n7TdSm8vRzwAMu,anonymous,FR,1,1,NA,18,3,213,5,5,4,1,5,4,6,1,1,4,4,4,1,1,Je pense que tout le monde bénéficie de la science à des échelles différentes. Mais à mon avis les scientifiques en bénéficient le plus.,NA,4,2,1,5,5,5,5,5,5,5,5,2,2,5,2,5,5,2,2,4,2,3,2,4,3,4,2,4,3,3,3,2,2,5,5,5,5,3,3,5,5,5,5,5,1,10,4,8,1,2,3,3,3,3,3,3,1,3,4,3,4,1,4,4,2,5,1,3,3,3,1,3,4,2,5,3,4,3,5,3,5,3,5,0,5,5,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,7,9,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975616190,213,1,1497,3.3333333333333335,4,2.6666666666666665,2.3333333333333335,3.2,2,3.0833333333333335,3.6666666666666665,3,"Secondary education (e.g., high school)",Man,18,(2),Rural,0,-Inf,"March 06, 2023"
2023-03-06 10:33:05,2023-03-06 10:44:18,0,100,672,1,2023-03-06 10:44:19,R_sbVtSHO2sv9fRLj,anonymous,FR,1,1,NA,19,4,213,3,5,7,7,5,2,7,6,3,7,7,6,2,1,Le monde entier car la science est l’essence même de l’avancée et de l’humanité. Sans la science rien ne serait comprit et donc rien ne serait possible,NA,5,4,1,5,5,3,4,4,4,1,3,5,2,1,1,5,5,5,5,3,4,3,2,4,4,2,4,4,4,2,2,5,5,5,2,5,5,1,1,5,1,2,1,1,1,8,3,5,1,5,4,4,3,3,3,1,1,5,1,1,1,5,1,1,1,5,3,3,1,1,1,3,4,1,5,1,4,5,5,5,5,5,5,12000,4,4,1,2,5,5,5,5,1,1,5,5,5,5,3,1,5,5,5,5,1,1,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975614094,213,1,1499,2.3333333333333335,3.6666666666666665,4,2.6666666666666665,2.8,3,3.1666666666666665,3,4,"Higher education (e.g., university degree or higher education diploma)",Man,19,Not religious at all (1),Urban,12000,9.392661928770137,"March 06, 2023"
2023-03-06 10:35:32,2023-03-06 10:47:08,0,100,696,1,2023-03-06 10:47:09,R_1oHjJCTKKZ0Rs6n,anonymous,FR,1,1,NA,36,4,213,4,1,5,5,4,5,5,2,3,3,6,7,2,1,NA,ses publications dans des revues scientifiques verifiées,5,4,1,5,5,5,3,5,5,3,5,5,5,5,5,5,3,5,5,4,4,4,4,4,4,4,3,4,4,4,3,5,5,5,5,5,1,2,2,1,1,1,2,1,1,10,1,10,1,5,4,3,1,3,1,3,4,4,3,1,1,5,1,1,1,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,38000,2,3,1,2,4,4,4,4,3,4,3,4,5,4,4,3,4,4,4,4,4,4,1,1,2,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237457967683721,213,1,1502,4,4,4,3.3333333333333335,4.6,5,3.8333333333333335,4,4,"Higher education (e.g., university degree or higher education diploma)",Man,36,Not religious at all (1),Urban,38000,10.545341438708522,"March 06, 2023"
2023-03-06 10:01:30,2023-03-06 10:47:25,0,100,2754,1,2023-03-06 10:47:26,R_1Ej9qh30XByNGJT,anonymous,FR,1,1,NA,45,4,213,4,5,3,1,3,1,1,1,3,3,3,1,1,1,NA,"Son niveau d’expérience et le nombre d’année d’études qu’il a fait. Évidemment la façon dont il parle , sa passion.",2,6,1,4,5,3,1,2,4,3,2,4,3,3,3,3,3,2,3,4,3,3,2,4,3,3,4,4,4,3,3,4,3,4,3,3,3,2,4,4,4,3,3,3,1,6,6,7,2,3,3,3,3,4,2,3,2,3,1,2,3,3,2,3,3,2,3,3,3,2,3,3,3,4,3,3,4,5,4,4,4,4,4,40000,99,2,1,2,2,4,3,4,3,3,2,3,3,3,4,2,3,3,4,3,3,3,2,4,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975281362,213,1,1504,3,4,3.3333333333333335,3,3.2,3,3.3333333333333335,3.5,4,"Higher education (e.g., university degree or higher education diploma)",Man,45,Not religious at all (1),Urban,40000,10.596634733096073,"March 06, 2023"
2023-03-06 10:23:36,2023-03-06 10:47:46,0,100,1450,1,2023-03-06 10:47:47,R_Aai7pxSXz7d8qBP,anonymous,FR,1,0,NA,67,3,213,3,3,1,1,3,1,1,1,1,1,3,1,1,1,NA,ras,4,4,1,4,3,4,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,2,3,4,3,4,4,4,4,4,3,5,4,3,1,3,3,3,2,3,3,3,3,3,1,6,6,6,6,3,3,1,3,1,1,1,1,3,3,3,3,3,3,4,2,5,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,25000,99,99,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,9,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718975313052,213,1,1505,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.3333333333333335,3,4,3.4166666666666665,3.5,3,"Secondary education (e.g., high school)",Woman,67,Not religious at all (1),Rural,25000,10.126631103850338,"March 06, 2023"
2023-03-06 10:29:12,2023-03-06 10:50:29,0,100,1277,1,2023-03-06 10:50:30,R_2TS1xbTPKZCeLfi,anonymous,FR,1,1,NA,45,3,213,6,6,6,3,5,3,3,2,2,4,5,1,1,1,"les fruits du travail scientifique bénéficient à toute l'humanité : développer les connaissances de l'Homme lui permettent de mieux comprendre son univers, de trouver des solutions à des problèmes.",NA,4,6,5,5,5,3,2,5,4,3,3,3,3,4,3,5,4,4,3,3,4,4,4,4,3,4,3,4,3,3,3,5,4,4,4,4,4,4,3,2,3,2,2,2,1,6,5,6,4,4,3,4,2,4,3,3,2,4,1,2,3,2,3,3,4,3,2,3,3,3,1,3,5,3,5,3,5,3,5,4,5,3,5,38000,3,3,4,2,5,5,5,4,3,3,4,5,5,4,3,2,4,4,5,3,3,2,1,1,2,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237718971338983,213,1,1507,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.4,5,3.5,3.6666666666666665,3,"Secondary education (e.g., high school)",Man,45,(4),Urban,38000,10.545341438708522,"March 06, 2023"
