Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
647f11a31c120f43a91a99e1,6272f5f3d37c1c9e88c115a2,AWAITING REVIEW,2023-06-06T10:59:49.735000Z,2023-06-06T11:06:16.352000Z,,2023-06-06T11:06:16.751754Z,387,5A34BA6B,1021,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a37dd450875e132b2d,6278270bfb2439bf3abf192d,AWAITING REVIEW,2023-06-06T10:59:47.890000Z,2023-06-06T11:12:47.781000Z,,2023-06-06T11:12:48.181453Z,780,5A34BA6B,931,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a394e5b091a15c95e6,56b486f7b2de2a0006322667,AWAITING REVIEW,2023-06-06T10:59:52.657000Z,2023-06-06T11:02:38.422000Z,,2023-06-06T11:02:38.877106Z,166,5A34BA6B,140,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a3b13d658df80cf41a,5601ab2ea66d100012d5c38a,AWAITING REVIEW,2023-06-06T11:00:22.278000Z,2023-06-06T11:04:54.433000Z,,2023-06-06T11:04:54.872377Z,273,5A34BA6B,1528,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a441d748b52e103165,62ab29bfb1c80887f36dfcf3,AWAITING REVIEW,2023-06-06T10:59:56.181000Z,2023-06-06T11:27:59.196000Z,,2023-06-06T11:27:59.688961Z,1684,5A34BA6B,679,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
647f11a4487c1f587114fc01,5ee64d0bf796cb3b252a8c99,AWAITING REVIEW,2023-06-06T10:59:48.554000Z,2023-06-06T11:02:25.650000Z,,2023-06-06T11:02:26.046426Z,158,5A34BA6B,1689,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a450e65fca11fff475,5c3476a2f5ebd50001841284,AWAITING REVIEW,2023-06-06T10:59:48.644000Z,2023-06-06T11:15:34.208000Z,,2023-06-06T11:15:34.700663Z,946,5A34BA6B,1790,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a4876efc210e200b34,62f2b6fdc1d275d246cba59b,AWAITING REVIEW,2023-06-06T10:59:52.550000Z,2023-06-06T11:03:34.573000Z,,2023-06-06T11:03:35.503381Z,223,5A34BA6B,417,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a4b839411c868cc8a7,56d84c584a9be1000a535f9c,AWAITING REVIEW,2023-06-06T10:59:48.124000Z,2023-06-06T11:04:06.341000Z,,2023-06-06T11:04:06.787371Z,259,5A34BA6B,2458,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a4d2051c834b30a4bb,60e0687e08d77efdaa4e9aa8,AWAITING REVIEW,2023-06-06T10:59:51.010000Z,2023-06-06T11:02:52.937000Z,,2023-06-06T11:02:53.410244Z,182,5A34BA6B,887,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f11a4e1b2a7c57165bc59,5fb3d0c3f2ff18016df4934d,AWAITING REVIEW,2023-06-06T10:59:48.912000Z,2023-06-06T11:03:22.075000Z,,2023-06-06T11:03:22.453877Z,214,5A34BA6B,1637,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a57e3919241c1876f9,5b98f31b9e2ffe0001c23910,AWAITING REVIEW,2023-06-06T10:59:55.965000Z,2023-06-06T11:04:47.055000Z,,2023-06-06T11:04:47.440344Z,292,5A34BA6B,587,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a594dbf61685a2d81f,64413671c63572bd033c5615,AWAITING REVIEW,2023-06-06T10:59:55.255000Z,2023-06-06T11:05:28.732000Z,,2023-06-06T11:05:29.151655Z,334,5A34BA6B,42,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
647f11a5a9a26418dee05c1a,60a528c06be454058cc71b82,AWAITING REVIEW,2023-06-06T10:59:54.153000Z,2023-06-06T11:05:05.774000Z,,2023-06-06T11:05:06.447403Z,312,5A34BA6B,241,36,Female,Asian,Philippines,United Kingdom,United Kingdom,Tagalog-Filipino,No,Unemployed (and job seeking)
647f11a5d593b957075c95c1,62a1fd297768ca1c93288d11,AWAITING REVIEW,2023-06-06T10:59:49.731000Z,2023-06-06T11:03:29.835000Z,,2023-06-06T11:03:30.250931Z,221,5A34BA6B,672,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
647f11a610891884e6a06968,5b1386089663ee0001461b6e,AWAITING REVIEW,2023-06-06T10:59:55.339000Z,2023-06-06T11:03:04.976000Z,,2023-06-06T11:03:05.473696Z,190,5A34BA6B,2331,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a62c1e04d2d103c835,62b4370c9a89e5a09c4447de,AWAITING REVIEW,2023-06-06T10:59:50.447000Z,2023-06-06T11:07:52.970000Z,,2023-06-06T11:07:53.658715Z,483,5A34BA6B,594,40,Female,Asian,United Kingdom,United Kingdom,United Kingdom,DATA_EXPIRED,No,DATA_EXPIRED
647f11a650948f530b7e896c,588a4cbb670d6600012bd509,AWAITING REVIEW,2023-06-06T10:59:50.077000Z,2023-06-06T11:03:16.823000Z,,2023-06-06T11:03:17.324700Z,207,5A34BA6B,733,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
647f11a70b87d7b2b135239d,5d7874252f037f0016637125,AWAITING REVIEW,2023-06-06T10:59:51.011000Z,2023-06-06T11:02:33.133000Z,,2023-06-06T11:02:33.602337Z,163,5A34BA6B,1798,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a7732fb6bbaf65bc93,5bb756696322c5000159756c,AWAITING REVIEW,2023-06-06T10:59:51.824000Z,2023-06-06T11:09:02.968000Z,,2023-06-06T11:09:03.862172Z,552,5A34BA6B,1474,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a778d1925d741031a1,543e85adfdf99b7356902e90,AWAITING REVIEW,2023-06-06T10:59:55.555000Z,2023-06-06T11:04:40.071000Z,,2023-06-06T11:04:40.574681Z,285,5A34BA6B,3531,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a7c86cc7d094627715,5e132349b199e49599de669e,AWAITING REVIEW,2023-06-06T11:00:08.312000Z,2023-06-06T11:04:41.907000Z,,2023-06-06T11:04:42.508250Z,274,5A34BA6B,1236,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a812b1c391221b537a,62da69819c36ec2d675a3a13,AWAITING REVIEW,2023-06-06T10:59:57.967000Z,2023-06-06T11:06:53.821000Z,,2023-06-06T11:06:54.285289Z,416,5A34BA6B,209,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a84419430423f12579,5af07de697a14300017d0c4f,AWAITING REVIEW,2023-06-06T10:59:59.165000Z,2023-06-06T11:05:12.646000Z,,2023-06-06T11:05:13.197844Z,314,5A34BA6B,1535,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a84419430423f1257b,63d00d8560d4d6de394fed7e,AWAITING REVIEW,2023-06-06T10:59:56.451000Z,2023-06-06T11:19:24.153000Z,,2023-06-06T11:19:24.853013Z,1168,5A34BA6B,177,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a88ffa5470395325e9,5af6e439672ea800010d4e92,AWAITING REVIEW,2023-06-06T10:59:52.880000Z,2023-06-06T11:02:54.413000Z,,2023-06-06T11:02:54.845428Z,182,5A34BA6B,1827,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a8a9a26418dee05c20,5d1e3a4851bab9000116226f,AWAITING REVIEW,2023-06-06T10:59:52.556000Z,2023-06-06T11:01:53.095000Z,,2023-06-06T11:01:53.511981Z,121,5A34BA6B,1635,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a8dce48f041c4d301f,63d3f9134dd046702eb282e2,AWAITING REVIEW,2023-06-06T10:59:57.632000Z,2023-06-06T11:02:46.525000Z,,2023-06-06T11:02:49.509946Z,169,5A34BA6B,192,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11a900900e1a0c7f59ea,5f2aafa321c44f33f261d5c8,AWAITING REVIEW,2023-06-06T11:00:00.506000Z,2023-06-06T11:02:36.795000Z,,2023-06-06T11:02:37.229652Z,157,5A34BA6B,96,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
647f11a92bedba6057a6fcfd,62a3b97d41ae082b602e815b,AWAITING REVIEW,2023-06-06T10:59:53.940000Z,2023-06-06T11:03:18.593000Z,,2023-06-06T11:03:19.020519Z,205,5A34BA6B,686,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11a941d748b52e10316b,63d410b23af251fc009202cb,AWAITING REVIEW,2023-06-06T11:01:04.975000Z,2023-06-06T11:05:42.570000Z,,2023-06-06T11:05:43.055607Z,278,5A34BA6B,323,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a94df5d4e2c2fff4b7,5c4a061161db8c00015e4fb0,AWAITING REVIEW,2023-06-06T10:59:57.751000Z,2023-06-06T11:06:45.324000Z,,2023-06-06T11:06:45.913222Z,408,5A34BA6B,2294,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11a97b44162b508cc8e5,5b5504e902660200017948c3,AWAITING REVIEW,2023-06-06T10:59:55.480000Z,2023-06-06T11:02:36.327000Z,,2023-06-06T11:02:36.815600Z,161,5A34BA6B,1317,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11aa0913e6bdc3329354,611fa5517f72908edb2aeac3,AWAITING REVIEW,2023-06-06T10:59:58.595000Z,2023-06-06T11:02:21.476000Z,,2023-06-06T11:02:22.040840Z,143,5A34BA6B,421,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
647f11aa32459054ec7a574b,5e7f1c5ee2d6185def08ac67,AWAITING REVIEW,2023-06-06T10:59:54.624000Z,2023-06-06T11:06:05.700000Z,,2023-06-06T11:06:06.123269Z,372,5A34BA6B,1414,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11aa660f1e6bcec3d06a,6447f12a49e101a72af192c9,AWAITING REVIEW,2023-06-06T11:00:20.924000Z,2023-06-06T11:06:18.361000Z,,2023-06-06T11:06:18.977790Z,358,5A34BA6B,90,36,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11aa7227c0acf0cf7691,632892646eb1fff474584dd7,AWAITING REVIEW,2023-06-06T10:59:54.333000Z,2023-06-06T11:03:41.667000Z,,2023-06-06T11:03:42.139879Z,228,5A34BA6B,501,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f11aab13d658df80cf41f,63e51d865fc6ab41a99e1d4a,AWAITING REVIEW,2023-06-06T10:59:58.649000Z,2023-06-06T11:03:34.760000Z,,2023-06-06T11:03:35.183954Z,217,5A34BA6B,22,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ab01291663801504ad,5ec19ee0501a370888fa99b0,AWAITING REVIEW,2023-06-06T10:59:58.756000Z,2023-06-06T11:04:07.134000Z,,2023-06-06T11:04:07.547732Z,249,5A34BA6B,1918,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ab2e211a5b090aaf07,62a71ce6a09aa213bd5c3de9,AWAITING REVIEW,2023-06-06T11:01:09.966000Z,2023-06-06T11:02:55.091000Z,,2023-06-06T11:02:55.612211Z,106,5A34BA6B,397,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11ab53c8953143a78b22,62a447d91e71bfacd2e8c006,AWAITING REVIEW,2023-06-06T10:59:55.899000Z,2023-06-06T11:04:18.200000Z,,2023-06-06T11:04:18.892384Z,263,5A34BA6B,562,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11ab80cea2b0a21d95e9,60886f033e4f5c214da0c898,AWAITING REVIEW,2023-06-06T11:00:01.501000Z,2023-06-06T11:03:42.852000Z,,2023-06-06T11:03:43.487912Z,222,5A34BA6B,1099,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11abbaec64b9007f5a41,59e00cefae9f950001d83e10,AWAITING REVIEW,2023-06-06T11:00:02.110000Z,2023-06-06T11:05:23.233000Z,,2023-06-06T11:05:23.690587Z,322,5A34BA6B,357,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ac10891884e6a0696b,5e54e72f4780844d1db7976d,AWAITING REVIEW,2023-06-06T10:59:56.512000Z,2023-06-06T11:02:42.048000Z,,2023-06-06T11:02:43.206714Z,166,5A34BA6B,1097,39,Male,White,Australia,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f11ac10891884e6a0696d,63d7b9548b1cade2769d4b81,AWAITING REVIEW,2023-06-06T10:59:56.588000Z,2023-06-06T11:02:49.178000Z,,2023-06-06T11:02:49.806920Z,173,5A34BA6B,224,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
647f11ac460dc8f474cf765a,6315fe25e70567e43c4febdb,AWAITING REVIEW,2023-06-06T10:59:56.965000Z,2023-06-06T11:03:58.920000Z,,2023-06-06T11:03:59.765114Z,242,NOCODE,612,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ac9da1d3a0f7f0e0b1,5d21aed085192700013a5282,AWAITING REVIEW,2023-06-06T10:59:58.661000Z,2023-06-06T11:06:22.888000Z,,2023-06-06T11:06:23.251992Z,385,5A34BA6B,1809,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11acc9a449f81ce8a6e1,5bbd2bdcf7358a000171636f,AWAITING REVIEW,2023-06-06T10:59:56.236000Z,2023-06-06T11:04:46.335000Z,,2023-06-06T11:04:46.720912Z,291,5A34BA6B,703,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
647f11acd0119d9f461a9995,5e62ece11e3088084e0039b8,AWAITING REVIEW,2023-06-06T11:00:01.754000Z,2023-06-06T11:04:41.580000Z,,2023-06-06T11:04:41.983041Z,280,5A34BA6B,1404,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ad12b1c391221b537c,5dc597a98499c540c815ccd5,AWAITING REVIEW,2023-06-06T11:00:51.056000Z,2023-06-06T11:13:38.287000Z,,2023-06-06T11:13:39.013925Z,768,5A34BA6B,1092,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ad2bedba6057a6fd03,5e35373e1ddb124e6c306747,AWAITING REVIEW,2023-06-06T11:00:01.866000Z,2023-06-06T11:03:37.960000Z,,2023-06-06T11:03:38.356091Z,217,5A34BA6B,1454,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
647f11ad655a10193ec3d02d,5ef877bb6b0ed15b3f6ae106,AWAITING REVIEW,2023-06-06T10:59:59.384000Z,2023-06-06T11:02:14.954000Z,,2023-06-06T11:02:17.224096Z,136,5A34BA6B,1050,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ad6bb9fde4ed928c59,5c7b2a3df48c6d0016f6fb70,AWAITING REVIEW,2023-06-06T11:00:02.268000Z,2023-06-06T11:23:08.054000Z,,2023-06-06T11:23:08.458589Z,1386,5A34BA6B,1524,42,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ad8003afc970a44755,61698a8779cd6c1922b2a204,AWAITING REVIEW,2023-06-06T10:59:57.657000Z,2023-06-06T11:04:28.668000Z,,2023-06-06T11:04:29.093614Z,272,5A34BA6B,1052,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11ad9da1d3a0f7f0e0b3,5ccef4423f15b900199e1ec3,AWAITING REVIEW,2023-06-06T11:00:02.448000Z,2023-06-06T11:04:56.313000Z,,2023-06-06T11:04:57.083855Z,294,5A34BA6B,1183,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11adcf54c25e7d6a4b33,594a8e2eeaa18e000163f6cd,AWAITING REVIEW,2023-06-06T11:00:00.887000Z,2023-06-06T11:02:38.414000Z,,2023-06-06T11:02:38.864572Z,158,5A34BA6B,1657,45,Female,White,India,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11ae5e3ad667b41d9618,5ef90df679cf2c68bd7dfc8f,AWAITING REVIEW,2023-06-06T11:00:02.574000Z,2023-06-06T11:02:22.450000Z,,2023-06-06T11:02:23.120640Z,140,5A34BA6B,947,33,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11ae6bd08d0bfc7df97d,5d68c8aa40524c00189e8ac2,AWAITING REVIEW,2023-06-06T10:59:58.639000Z,2023-06-06T11:01:57.383000Z,,2023-06-06T11:01:57.760405Z,119,5A34BA6B,2511,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11aeb3ca84e8e7132aff,5c1575e62a407b0001ff2a4c,AWAITING REVIEW,2023-06-06T11:00:03.616000Z,2023-06-06T11:03:20.514000Z,,2023-06-06T11:03:20.967256Z,197,5A34BA6B,2284,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11aee79121fa41150468,5b8a709614e8c6000104eafa,AWAITING REVIEW,2023-06-06T11:00:06.389000Z,2023-06-06T11:02:58.642000Z,,2023-06-06T11:02:59.051915Z,173,5A34BA6B,1247,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11aef55fdcf19a9df91e,614cddb9b329b42011f1876f,AWAITING REVIEW,2023-06-06T11:00:02.683000Z,2023-06-06T11:04:06.971000Z,,2023-06-06T11:04:07.424064Z,245,5A34BA6B,576,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
647f11aef55fdcf19a9df920,63cef461ea154b8c03eab9fa,AWAITING REVIEW,2023-06-06T11:00:21.462000Z,2023-06-06T11:05:04.602000Z,,2023-06-06T11:05:04.951294Z,284,5A34BA6B,33,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11aefeeff9f56da2d7e5,5a993b151eda410001365a23,AWAITING REVIEW,2023-06-06T11:02:52.369000Z,2023-06-06T11:07:34.120000Z,,2023-06-06T11:07:34.937558Z,282,5A34BA6B,1254,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11af50e65fca11fff47a,60b1fcb92ac05499e8c028ad,AWAITING REVIEW,2023-06-06T11:00:03.442000Z,2023-06-06T11:03:11.517000Z,,2023-06-06T11:03:11.896124Z,189,5A34BA6B,756,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11af7227c0acf0cf7698,5dc486da84799a35fbede98d,AWAITING REVIEW,2023-06-06T11:00:02.967000Z,2023-06-06T11:02:30.600000Z,,2023-06-06T11:02:30.986112Z,148,5A34BA6B,2096,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11afc7e28649af532633,6346a6356881c0d9ca618abf,AWAITING REVIEW,2023-06-06T11:00:03.045000Z,2023-06-06T11:03:13.670000Z,,2023-06-06T11:03:14.542062Z,191,5A34BA6B,393,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11afd593b957075c95c6,5efb49177e130c0785b93842,AWAITING REVIEW,2023-06-06T10:59:59.543000Z,2023-06-06T11:10:29.755000Z,,2023-06-06T11:10:30.171937Z,631,5A34BA6B,97,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11aff23f0efe78a0692c,59f0eda5e75b450001a699a7,AWAITING REVIEW,2023-06-06T11:00:04.558000Z,2023-06-06T11:07:57.537000Z,,2023-06-06T11:07:57.955974Z,473,5A34BA6B,1369,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
647f11b00429089561928c9f,5deebd169b8f245615d59507,AWAITING REVIEW,2023-06-06T11:00:05.031000Z,2023-06-06T11:03:29.666000Z,,2023-06-06T11:03:30.149191Z,205,5A34BA6B,2158,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b012b1c391221b537e,6449009f6ecd1d4b69a188f4,AWAITING REVIEW,2023-06-06T11:00:04.323000Z,2023-06-06T11:02:41.372000Z,,2023-06-06T11:02:41.817123Z,158,5A34BA6B,61,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b050948f530b7e8974,5fba520e6c3b2e9c74d36273,AWAITING REVIEW,2023-06-06T11:00:11.410000Z,2023-06-06T11:03:17.169000Z,,2023-06-06T11:03:21.688933Z,186,5A34BA6B,125,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b0660f1e6bcec3d06d,5d52e15363bdb100010883f1,AWAITING REVIEW,2023-06-06T11:00:05.493000Z,2023-06-06T11:04:13.245000Z,,2023-06-06T11:04:13.962238Z,248,5A34BA6B,1797,78,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b07fbb437134046c84,5a606ae1eedc32000142ea79,AWAITING REVIEW,2023-06-06T11:00:30.586000Z,2023-06-06T11:04:57.090000Z,,2023-06-06T11:04:57.497917Z,267,5A34BA6B,851,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f11b14902ad39930cf45b,58945874b5496d00018cfe1c,AWAITING REVIEW,2023-06-06T11:00:01.654000Z,2023-06-06T11:02:12.719000Z,,2023-06-06T11:02:13.143956Z,132,5A34BA6B,1778,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b16bd08d0bfc7df983,636cc5fa559ec4d93e272972,AWAITING REVIEW,2023-06-06T11:00:01.076000Z,2023-06-06T11:02:21.845000Z,,2023-06-06T11:02:24.229296Z,141,5A34BA6B,345,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
647f11b1a9aa32cef9352330,5dfb7cbd01423f8a774d893b,AWAITING REVIEW,2023-06-06T11:00:01.422000Z,2023-06-06T11:03:18.491000Z,,2023-06-06T11:03:19.162006Z,198,5A34BA6B,2191,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
647f11b1bb2cf68f3ab2e95d,5c51d18698b0ff000110da96,AWAITING REVIEW,2023-06-06T11:03:13.223000Z,2023-06-06T11:06:56.208000Z,,2023-06-06T11:06:57.850191Z,223,5A34BA6B,1385,39,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
647f11b2487c1f587114fc09,5ec957b88b62d208f6997476,AWAITING REVIEW,2023-06-06T11:00:02.400000Z,2023-06-06T11:03:38.480000Z,,2023-06-06T11:03:38.836849Z,217,5A34BA6B,339,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b2fda249e69d6276bc,5bff1d05b5b8b600018d9300,AWAITING REVIEW,2023-06-06T11:00:08.266000Z,2023-06-06T11:04:06.936000Z,,2023-06-06T11:04:10.309501Z,239,5A34BA6B,873,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11b350948f530b7e8979,5f6e71ea9dd5cb3b2bdb45b6,AWAITING REVIEW,2023-06-06T11:00:03.593000Z,2023-06-06T11:03:22.167000Z,,2023-06-06T11:03:22.928385Z,199,5A34BA6B,1490,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b35c66a1c42b7934e4,5706296bac75a4000f94a28d,AWAITING REVIEW,2023-06-06T11:00:08.540000Z,2023-06-06T11:03:47.704000Z,,2023-06-06T11:03:48.178766Z,220,5A34BA6B,2277,77,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b3834d4928dc046c2c,644033622f87627e42b9f41e,AWAITING REVIEW,2023-06-06T11:00:12.994000Z,2023-06-06T11:04:25.831000Z,,2023-06-06T11:04:26.342716Z,253,5A34BA6B,60,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b39e0056f6b114fc23,61211965f45859b966797c81,AWAITING REVIEW,2023-06-06T11:00:03.801000Z,2023-06-06T11:05:28.632000Z,,2023-06-06T11:05:29.087972Z,325,5A34BA6B,615,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b3c7e28649af532636,62a7475265c50a65c524adb0,AWAITING REVIEW,2023-06-06T11:00:14.769000Z,2023-06-06T11:04:43.478000Z,,2023-06-06T11:04:43.882827Z,269,5A34BA6B,459,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
647f11b40429089561928ca6,6271745a34492fcddff68879,AWAITING REVIEW,2023-06-06T11:00:08.154000Z,2023-06-06T11:02:54.145000Z,,2023-06-06T11:02:54.590138Z,166,5A34BA6B,525,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
647f11b441d748b52e103172,612288fe5afea1bf6b8a197e,AWAITING REVIEW,2023-06-06T11:00:08.667000Z,2023-06-06T11:02:12.365000Z,,2023-06-06T11:02:12.810531Z,124,5A34BA6B,800,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
647f11b4db672e603103c860,628b8fb9d25b3424dd467988,AWAITING REVIEW,2023-06-06T11:00:04.905000Z,2023-06-06T11:03:07.927000Z,,2023-06-06T11:03:08.682207Z,184,5A34BA6B,725,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
647f11b50c47256c0f187759,5c60501d767686000100150c,AWAITING REVIEW,2023-06-06T11:00:09.036000Z,2023-06-06T11:03:00.607000Z,,2023-06-06T11:03:01.005128Z,172,5A34BA6B,1677,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
647f11b52bedba6057a6fd05,5e54367e80cd0944205b27f9,AWAITING REVIEW,2023-06-06T11:00:10.376000Z,2023-06-06T11:04:54.649000Z,,2023-06-06T11:04:55.249338Z,285,5A34BA6B,1141,73,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
