StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention,Q2,gender,age,education,PROLIFIC_PID,counter,ID,convergence,number,variant,guess,conf,comp,competence,confidence
2022-04-22 16:20:06,2022-04-22 16:23:14,0,2.101.210.183,100,188,1,2022-04-22 16:23:15,R_2qabFIRQ4u9125R,NA,NA,NA,NA,51.543,0.1302,anonymous,EN,1,I pay attention,NA,male,41,5,5c2004c3da51990001e165b2,8,87,divergent,large,b,1610,4,4,4,4
2022-04-22 16:20:06,2022-04-22 16:23:14,0,2.101.210.183,100,188,1,2022-04-22 16:23:15,R_2qabFIRQ4u9125R,NA,NA,NA,NA,51.543,0.1302,anonymous,EN,1,I pay attention,NA,male,41,5,5c2004c3da51990001e165b2,8,87,divergent,small,a,1472,4,4,4,4
2022-04-22 16:20:06,2022-04-22 16:23:14,0,2.101.210.183,100,188,1,2022-04-22 16:23:15,R_2qabFIRQ4u9125R,NA,NA,NA,NA,51.543,0.1302,anonymous,EN,1,I pay attention,NA,male,41,5,5c2004c3da51990001e165b2,8,87,divergent,small,b,1331,4,4,4,4
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,convergent,large,a,1372,5,5,5,5
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,convergent,large,b,1697,5,5,5,5
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,convergent,small,a,1665,5,5,5,5
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,convergent,small,b,1507,5,5,5,5
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,divergent,large,a,1563,4,4,4,4
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,divergent,large,b,1504,4,4,4,4
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,divergent,small,a,1485,4,4,4,4
2022-04-22 16:17:51,2022-04-22 16:23:15,0,79.68.61.225,100,324,1,2022-04-22 16:23:15,R_2pLYgfXSXd19bEB,NA,NA,NA,NA,52.2123,0.1516,anonymous,EN,1,I pay attention,NA,female,62,2,5c8ce2f39d2bff0001b3fcea,8,88,divergent,small,b,1379,4,4,4,4
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,convergent,large,a,1520,5,5,5,5
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,convergent,large,b,1379,5,4,4,5
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,convergent,small,a,1452,4,4,4,4
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,convergent,small,b,1317,5,5,5,5
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,divergent,large,a,1585,4,3,3,4
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,divergent,large,b,1435,3,3,3,3
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,divergent,small,a,1658,4,3,3,4
2022-04-22 16:13:18,2022-04-22 16:23:17,0,81.106.250.205,100,599,1,2022-04-22 16:23:17,R_3qexHuwwnA8CT49,NA,NA,NA,NA,52.0287,-0.5015,anonymous,EN,1,I pay attention,NA,female,72,2,5efb18d8ef19f5029af663a5,8,89,divergent,small,b,1773,4,4,4,4
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,convergent,large,a,1530,5,4,4,5
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,convergent,large,b,1320,8,8,7,7
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,convergent,small,a,1621,3,8,7,3
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,convergent,small,b,1400,5,3,3,5
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,divergent,large,a,1348,4,3,3,4
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,divergent,large,b,1558,1,4,4,1
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,divergent,small,a,1293,1,1,1,1
2022-04-22 16:17:34,2022-04-22 16:23:18,0,2.218.74.195,100,343,1,2022-04-22 16:23:18,R_3gUGRFtqaOcUOhu,NA,NA,NA,NA,52.9538,-1.1571,anonymous,EN,1,I pay attention,NA,female,34,5,5981b3289bf4fe0001070aea,8,90,divergent,small,b,1665,1,1,1,1
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,convergent,large,a,1382,4,5,5,4
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,convergent,large,b,1693,5,5,5,5
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,convergent,small,a,1649,4,5,5,4
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,convergent,small,b,1520,5,6,6,5
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,divergent,large,a,1510,2,2,2,2
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,divergent,large,b,1592,3,3,3,3
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,divergent,small,a,1479,3,4,4,3
2022-04-22 16:12:49,2022-04-22 16:23:20,0,139.153.71.45,100,631,1,2022-04-22 16:23:20,R_1gFluFNTdjSXaXz,NA,NA,NA,NA,56.1471,-3.9224,anonymous,EN,1,I pay attention,NA,male,19,2,616823f4aacb6e9b1cde751c,8,91,divergent,small,b,1358,3,3,3,3
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,convergent,large,a,1341,4,5,5,4
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,convergent,large,b,1621,4,5,5,4
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,convergent,small,a,1644,5,6,6,5
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,convergent,small,b,1493,4,4,4,4
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,divergent,large,a,1610,3,3,3,3
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,divergent,large,b,1461,3,3,3,3
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,divergent,small,a,1477,4,5,5,4
2022-04-22 16:20:15,2022-04-22 16:23:21,0,2.123.66.27,100,185,1,2022-04-22 16:23:21,R_2xWTJkGlHxFwOAb,NA,NA,NA,NA,53.5039,-2.1959,anonymous,EN,1,I pay attention,NA,female,42,6,60c347136d0a78b90bbd88e6,8,92,divergent,small,b,1310,3,3,3,3
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,convergent,large,a,1508,6,6,6,6
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,convergent,large,b,1390,6,6,6,6
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,convergent,small,a,1486,5,4,4,5
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,convergent,small,b,1330,6,6,6,6
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,divergent,large,a,1552,4,4,4,4
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,divergent,large,b,1492,2,3,3,2
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,divergent,small,a,1701,4,3,3,4
2022-04-22 16:19:58,2022-04-22 16:23:26,0,90.220.173.161,100,208,1,2022-04-22 16:23:27,R_3pbUKUQ0mEUZRZe,NA,NA,NA,NA,52.4226,0.2756,anonymous,EN,1,I pay attention,NA,female,31,4,5ec6c8ad6f911e0e87e58b1f,8,93,divergent,small,b,1751,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,convergent,large,a,1379,3,4,4,3
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,convergent,large,b,1495,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,convergent,small,a,1660,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,convergent,small,b,1490,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,divergent,large,a,1500,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,divergent,large,b,1601,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,divergent,small,a,1248,4,4,4,4
2022-04-22 16:19:20,2022-04-22 16:23:33,0,86.159.240.223,100,252,1,2022-04-22 16:23:33,R_3lXNyWSMwdhor8n,NA,NA,NA,NA,53.6393,-1.5249,anonymous,EN,1,I pay attention,NA,female,36,3,5be87656822047000181d875,8,94,divergent,small,b,1199,4,4,4,4
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,convergent,large,a,1554,6,5,5,6
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,convergent,large,b,1301,4,5,5,4
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,convergent,small,a,1646,4,5,5,4
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,convergent,small,b,1407,5,5,5,5
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,divergent,large,a,1273,2,2,2,2
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,divergent,large,b,1552,2,2,2,2
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,divergent,small,a,1413,1,3,3,1
2022-04-22 16:17:03,2022-04-22 16:23:38,0,146.199.60.121,100,394,1,2022-04-22 16:23:38,R_1gO5ra4FptleVE2,NA,NA,NA,NA,53.4606,-2.2572,anonymous,EN,1,I pay attention,NA,male,63,5,5bfa91cf26e31d00010462ed,8,95,divergent,small,b,1589,1,1,1,1
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,convergent,large,a,1506,2,2,2,2
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,convergent,large,b,1321,2,3,3,2
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,convergent,small,a,1625,3,3,3,3
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,convergent,small,b,1432,2,3,3,2
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,divergent,large,a,1368,2,2,2,2
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,divergent,large,b,1555,2,2,2,2
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,divergent,small,a,1387,3,3,3,3
2022-04-22 16:19:40,2022-04-22 16:23:40,0,86.13.186.195,100,239,1,2022-04-22 16:23:40,R_1XseZAjeuRduqKR,NA,NA,NA,NA,50.8612,-0.1194,anonymous,EN,1,I pay attention,NA,male,67,5,5eea37b60e95520ef6907500,8,96,divergent,small,b,1558,2,3,3,2
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,convergent,large,a,1521,6,6,6,6
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,convergent,large,b,1311,6,6,6,6
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,convergent,small,a,1623,6,5,5,6
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,convergent,small,b,1414,5,5,5,5
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,divergent,large,a,1339,2,2,2,2
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,divergent,large,b,1620,3,4,4,3
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,divergent,small,a,1403,3,3,3,3
2022-04-22 16:20:26,2022-04-22 16:23:45,0,86.31.167.219,100,199,1,2022-04-22 16:23:45,R_2EbNXkw1Ql3NoBb,NA,NA,NA,NA,51.4771,-2.5531,anonymous,EN,1,I pay attention,NA,male,45,2,5fa951617709a108aeddcd53,8,97,divergent,small,b,1551,2,2,2,2
2022-04-22 16:18:44,2022-04-22 16:23:51,0,62.254.11.91,100,307,1,2022-04-22 16:23:51,R_x0mSytcywZpuntv,NA,NA,NA,NA,52.547,-1.9396,anonymous,EN,1,I pay attention,NA,female,55,2,5dab89f4e9adfe00173caa73,8,98,convergent,large,a,1549,1,5,5,1
2022-04-22 16:18:44,2022-04-22 16:23:51,0,62.254.11.91,100,307,1,2022-04-22 16:23:51,R_x0mSytcywZpuntv,NA,NA,NA,NA,52.547,-1.9396,anonymous,EN,1,I pay attention,NA,female,55,2,5dab89f4e9adfe00173caa73,8,98,convergent,large,b,1300,1,4,4,1
2022-04-22 16:18:44,2022-04-22 16:23:51,0,62.254.11.91,100,307,1,2022-04-22 16:23:51,R_x0mSytcywZpuntv,NA,NA,NA,NA,52.547,-1.9396,anonymous,EN,1,I pay attention,NA,female,55,2,5dab89f4e9adfe00173caa73,8,98,convergent,small,a,1667,1,4,4,1
